Unnamed: 0,Hour,Minutes,Sensor_alpha,Sensor_beta,Sensor_gamma,Sensor_alpha_plus,Sensor_beta_plus,Sensor_gamma_plus,Insect,hour_sin,hour_cos,minute_sin,minute_cos
1417,19,1,-0.3577684458304899,0.4141031910696765,0.7628175245182561,-0.4732470666439755,-0.041163688714873914,-0.5712757392138904,1,-0.9659258262890684,0.2588190451025203,0.10452846326765346,0.9945218953682733
3096,19,58,0.35793927138044623,0.37722910478666954,0.26405782303952996,0.12276221467843947,0.6763602890230681,0.4570577962521842,0,-0.9659258262890684,0.2588190451025203,-0.20791169081775898,0.9781476007338057
25,21,25,-0.4712093113879363,0.11039689356263761,0.7002364724012594,-0.1747653802071189,-0.8811527410118728,-0.11356706275070336,1,-0.7071067811865477,0.7071067811865474,0.49999999999999994,-0.8660254037844387
2409,19,8,0.8123282258881049,-0.7900504589281703,-0.4333853611810708,-0.49636109531774414,1.6296908507408423,-0.06674898785253233,0,-0.9659258262890684,0.2588190451025203,0.7431448254773941,0.6691306063588582
1113,21,19,2.04423066818787,0.6275696660596082,-2.0037672558552995,-0.8524521133146897,-2.0939097244794613,-0.368846858799578,1,-0.7071067811865477,0.7071067811865474,0.913545457642601,-0.4067366430758001
4149,20,56,0.5618704935770394,0.08514934362790089,-0.022229531024433376,-0.3061331789677495,1.5555296795648614,0.3033240933738524,0,-0.8660254037844386,0.5000000000000001,-0.40673664307580015,0.913545457642601
1552,22,27,0.10341210870817749,-0.9042141663348491,-1.163609667793463,0.7306837640818062,-0.7964564291597043,1.2832710503654912,0,-0.5000000000000004,0.8660254037844384,0.3090169943749475,-0.9510565162951535
5979,21,49,1.092830610128346,-0.1511439753250391,-0.5698637034589351,-1.1892350899825304,0.5594694485319188,0.10285756322548695,1,-0.7071067811865477,0.7071067811865474,-0.9135454576426011,0.40673664307579976
6497,21,3,-1.095799940817658,1.6506812627269618,0.4699787880632104,-1.3005155784552136,1.4751960662969272,-0.8356611292125123,1,-0.7071067811865477,0.7071067811865474,0.3090169943749474,0.9510565162951535
5239,21,21,0.9729727516240954,-0.6198812269293916,1.203243366272495,1.0997397641457924,0.8003827548861278,-0.8586962596855021,0,-0.7071067811865477,0.7071067811865474,0.8090169943749475,-0.587785252292473
433,18,10,0.9333612707051413,-0.5941533175366726,-0.4335255358475894,0.6736148732559988,1.9278201302258795,0.011411675646536015,0,-1.0,-1.8369701987210297e-16,0.8660254037844386,0.5000000000000001
4030,21,59,0.25085117967864384,0.13852018038037514,0.6547840744544279,0.20753715558680577,0.6157215948210777,0.022517092589720636,0,-0.7071067811865477,0.7071067811865474,-0.10452846326765342,0.9945218953682733
2655,13,32,-1.2345147141270456,-0.8292471116127633,-0.18690290885783717,1.0262692668081541,-0.4306191503973736,-0.21105808270266896,1,-0.2588190451025208,-0.9659258262890683,-0.20791169081775907,-0.9781476007338057
5758,20,35,0.18178200174602605,0.19738076769679325,-0.6270603763312705,-0.497610422713301,-2.2112139461034066,-1.5659440104049285,0,-0.8660254037844386,0.5000000000000001,-0.4999999999999997,-0.8660254037844388
4741,4,38,-1.3122032593146682,0.18482407793499783,0.2926826762469299,0.7800059711946171,-1.8261967298077082,-0.4996166450542377,0,0.8660254037844386,0.5000000000000001,-0.743144825477394,-0.6691306063588585
4078,21,4,0.397007068423713,-0.16577671360954305,-0.5453170191708676,-0.9134340121162997,-1.8723898696193089,-0.7071108765820272,0,-0.7071067811865477,0.7071067811865474,0.40673664307580015,0.9135454576426009
1127,20,20,1.1007805361744312,-0.9246450573640935,0.04444101150354294,-1.4601146371580305,-1.859914352222666,0.37474898456516065,0,-0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998
4284,7,31,-0.47167343046780746,2.2813386064769587,0.7402723027952787,-0.6477460644924721,1.2941502130869165,0.34599175593362835,0,0.9659258262890683,-0.25881904510252063,-0.10452846326765305,-0.9945218953682734
5190,21,18,-2.132441909332577,0.009562912135501981,-0.9365853250131173,-0.8828282221788312,0.5126923359358427,-1.5617188587956865,1,-0.7071067811865477,0.7071067811865474,0.9510565162951536,-0.30901699437494734
6011,21,40,0.6775934580744181,1.7950597409545757,0.776917307517098,-1.2619613899133175,0.3379295140951007,-0.4904216284715896,1,-0.7071067811865477,0.7071067811865474,-0.8660254037844385,-0.5000000000000004
2518,19,42,-0.03907385973294192,0.08292435116139006,0.9075555618612274,1.5048360879031002,-1.18910395877301,0.2246425585668969,0,-0.9659258262890684,0.2588190451025203,-0.9510565162951535,-0.30901699437494756
6728,21,40,0.9999563091263208,-0.7070712553404861,1.167780216814435,1.676923853886602,-1.3151988706144706,0.49853033925904383,0,-0.7071067811865477,0.7071067811865474,-0.8660254037844385,-0.5000000000000004
1102,21,14,-0.9082631465285508,0.6922112542187706,0.22441418575615774,-0.8473522512179024,-0.11135301622384468,-0.08275288935555201,1,-0.7071067811865477,0.7071067811865474,0.9945218953682733,0.10452846326765346
4814,19,37,0.11983388271488792,1.6775911892605768,-1.7110973852649807,0.892287417992822,1.3280266295473393,0.5358276970784462,2,-0.9659258262890684,0.2588190451025203,-0.6691306063588582,-0.7431448254773942
4742,20,44,-1.3370848970307938,0.6098677562467792,-0.019766281383917474,-0.7481584798931091,-0.3339874036963623,0.33881401484308454,0,-0.8660254037844386,0.5000000000000001,-0.9945218953682733,-0.10452846326765423
4221,21,56,0.0349063255150889,0.8893490974998003,-2.0263325735649995,-2.0842907941338145,0.5683080010330056,0.8622121742704173,1,-0.7071067811865477,0.7071067811865474,-0.40673664307580015,0.913545457642601
5185,21,43,0.09351743906368647,-0.4042932831835954,-0.7591897703871939,0.0653433612129985,-0.10066063520688927,0.08624795610980741,0,-0.7071067811865477,0.7071067811865474,-0.9781476007338056,-0.2079116908177598
6099,21,2,1.2410541727996538,-0.15531055737496643,-0.8266695056111502,-0.5521384290838717,0.4078607338615697,-0.22089500839537016,1,-0.7071067811865477,0.7071067811865474,0.20791169081775931,0.9781476007338057
194,21,40,-0.14683819783890742,0.9566824371520509,0.5791676097678466,-0.8476811206879136,-0.09891146775900062,-0.5050827902560363,1,-0.7071067811865477,0.7071067811865474,-0.8660254037844385,-0.5000000000000004
615,19,57,0.03654670589638482,-0.5090250561584391,0.20656193103888457,0.2991771298496936,1.1784289239837906,-0.5440205645209175,0,-0.9659258262890684,0.2588190451025203,-0.3090169943749477,0.9510565162951535
643,19,5,1.1298067862077226,-0.4567854294689041,2.0620236099660953,1.0112730576805256,-0.2748273474539835,2.9254053929557817,0,-0.9659258262890684,0.2588190451025203,0.49999999999999994,0.8660254037844387
5030,21,53,-1.118228567144447,-0.012854599593666149,-0.3089795398733953,0.4517371408152427,1.7825285763901486,0.47126542282359346,0,-0.7071067811865477,0.7071067811865474,-0.6691306063588581,0.7431448254773942
3116,18,17,-0.1175951824224022,-0.583910478010797,-0.6141389143670034,0.5554889325010667,0.8927711448383032,0.17105122494956435,0,-1.0,-1.8369701987210297e-16,0.9781476007338057,-0.20791169081775934
4812,19,45,-0.726051817845478,-0.6613348401542364,-1.048829677953098,0.9220410930558292,-0.47278563788860534,0.35928270986378635,0,-0.9659258262890684,0.2588190451025203,-1.0,-1.8369701987210297e-16
2776,20,43,-0.9961529795859385,1.7043375978466502,-0.09074103554525423,-2.1556351520620542,-0.592775754989291,1.158100830500829,0,-0.8660254037844386,0.5000000000000001,-0.9781476007338056,-0.2079116908177598
5738,21,57,-1.8183543016705088,-0.4117146593377211,-0.224478309422937,-0.9964012344261024,1.1960219824069764,-0.0969527482192741,1,-0.7071067811865477,0.7071067811865474,-0.3090169943749477,0.9510565162951535
5914,22,10,-0.6244077601468783,0.20193616377340085,-0.08490025585672695,-1.1331715423537667,0.09037187613581717,0.21058931069852385,2,-0.5000000000000004,0.8660254037844384,0.8660254037844386,0.5000000000000001
3352,20,9,-1.089857860654791,-0.8321047841177968,-0.3943583241591399,0.8827479683546043,-2.0815780090132683,-0.9791234748746587,0,-0.8660254037844386,0.5000000000000001,0.8090169943749475,0.5877852522924731
330,21,57,0.08640852374475061,1.7336297441186068,1.410046956435058,-0.9832687296247038,1.5073843461165946,0.2730848418303681,1,-0.7071067811865477,0.7071067811865474,-0.3090169943749477,0.9510565162951535
2207,18,3,0.1828946222230425,-1.0628121692259527,0.16927640984612777,-0.5848372101099929,1.517776259361712,-0.02582790674545702,0,-1.0,-1.8369701987210297e-16,0.3090169943749474,0.9510565162951535
4581,23,21,0.3204662725684145,0.5982471335951496,0.6076191391349817,-0.417778149903058,0.13633855986109797,-0.2750722402424456,1,-0.25881904510252157,0.9659258262890681,0.8090169943749475,-0.587785252292473
5037,23,41,-0.3267459130659831,0.9210261870913315,-1.613331729868804,0.8424808722944778,-0.5989579083880754,-1.0298993401257313,2,-0.25881904510252157,0.9659258262890681,-0.9135454576426005,-0.40673664307580093
2670,21,34,-0.18972750941901342,1.503437775940609,0.7427411663198376,-1.098421057674826,0.33964023642473273,0.6810987865406176,1,-0.7071067811865477,0.7071067811865474,-0.4067366430758002,-0.9135454576426009
972,14,36,0.5717090023396598,-0.4304355268810822,-0.14185734484687,-1.1241253615725324,1.1854753660453041,0.828119198700547,1,-0.4999999999999997,-0.8660254037844388,-0.587785252292473,-0.8090169943749475
483,16,11,-1.490799865207278,-0.3035687891645138,-0.595201752609716,-0.2942925872641513,0.779425552992717,-0.6242768877693109,0,-0.8660254037844385,-0.5000000000000004,0.9135454576426009,0.4067366430758004
2420,21,9,1.2219085640500338,1.306190771628018,1.1926261897190125,-0.8507923314732458,1.0015618867399447,0.11493431157281396,1,-0.7071067811865477,0.7071067811865474,0.8090169943749475,0.5877852522924731
2602,21,10,0.5004373358724667,0.4387954664929201,1.328172600910023,-0.2037587704963466,0.6407313495522163,-1.5371513084412285,1,-0.7071067811865477,0.7071067811865474,0.8660254037844386,0.5000000000000001
719,21,25,1.4505070939611866,0.18547654950682835,-0.5065377245616889,0.18667807721842747,0.1863246287761029,-0.7003846255834224,0,-0.7071067811865477,0.7071067811865474,0.49999999999999994,-0.8660254037844387
3651,21,53,1.013012825887964,0.6302964967190775,0.0857303825595326,-0.002525405217164025,0.27568896748991123,-0.939683902346144,0,-0.7071067811865477,0.7071067811865474,-0.6691306063588581,0.7431448254773942
2059,21,53,-0.04335493099024095,-0.24106852891365393,-0.3441117444465811,-0.37858690175004206,-0.888992432244138,-0.6514106542034601,1,-0.7071067811865477,0.7071067811865474,-0.6691306063588581,0.7431448254773942
2803,21,4,-0.7015992899619056,-0.981192416842482,0.7500279265688081,-1.1318984983153833,0.7026236677084062,1.5692139172999,1,-0.7071067811865477,0.7071067811865474,0.40673664307580015,0.9135454576426009
2566,21,15,-0.8977147644551258,1.6642023018257048,-0.36927073454309944,0.07301570965233935,-0.42119660511578,1.4330659605363345,2,-0.7071067811865477,0.7071067811865474,1.0,2.83276944882399e-16
4674,21,30,-0.10139118084188752,0.7170802855348761,1.0103385920527777,-0.46922529217952863,0.31004095793040115,-2.053268012859017,1,-0.7071067811865477,0.7071067811865474,5.66553889764798e-16,-1.0
32,21,24,0.3899988888798817,1.3672435352536636,1.5206724852085813,-0.6473082040946075,-0.8523030700095686,-0.4789790079540481,1,-0.7071067811865477,0.7071067811865474,0.5877852522924732,-0.8090169943749473
664,18,14,-0.21818366811052328,-0.7465056735159806,1.12452167684882,1.191594697228514,0.3773638296433738,-1.518268638868148,0,-1.0,-1.8369701987210297e-16,0.9945218953682733,0.10452846326765346
5505,21,4,-1.0414626674580385,0.003483272498217275,-0.7082584180391159,-1.7498799947692405,-0.7208218719476116,0.2978573271496409,1,-0.7071067811865477,0.7071067811865474,0.40673664307580015,0.9135454576426009
5683,21,11,0.4952331598211209,0.7249666784508938,0.5907441356678289,-0.6043656042701303,-0.7720734622715797,0.6521183682141348,1,-0.7071067811865477,0.7071067811865474,0.9135454576426009,0.4067366430758004
1444,21,8,1.4951433749643988,-0.2532849428029311,0.15567745031878702,-0.25398635267150227,0.8646363774881902,-0.18193200506780632,1,-0.7071067811865477,0.7071067811865474,0.7431448254773941,0.6691306063588582
3317,21,20,1.6431495513749945,-0.22125352621017655,-0.19783919267726327,-0.304577164278644,-0.8141166948276289,0.8713666887391947,1,-0.7071067811865477,0.7071067811865474,0.8660254037844387,-0.4999999999999998
2792,19,14,-0.051926632917666686,-1.0642905601786938,0.7457009053675524,-0.11127170868474412,-0.8294795698266794,0.5998511170048286,0,-0.9659258262890684,0.2588190451025203,0.9945218953682733,0.10452846326765346
3295,20,11,0.24067182100490908,0.13129369334030333,0.3092878882800856,-0.106737600046508,-0.13161449425838861,-1.4639033598535118,0,-0.8660254037844386,0.5000000000000001,0.9135454576426009,0.4067366430758004
6823,22,6,-0.5196583056907791,-0.8026577026474226,-0.4926308092774467,0.46003165500382937,1.0882545890375475,-0.7057862036947218,0,-0.5000000000000004,0.8660254037844384,0.5877852522924731,0.8090169943749475
1705,20,51,0.249152336114608,0.08575971271878159,-0.09589760809172151,-0.1237404911948758,0.27116333665627507,-1.598248463815397,0,-0.8660254037844386,0.5000000000000001,-0.8090169943749476,0.5877852522924729
3306,18,37,-0.7244950997116457,0.6397708208716966,-0.42524492349740867,0.09925201830712803,-0.038490941796895994,-0.26352921220258785,0,-1.0,-1.8369701987210297e-16,-0.6691306063588582,-0.7431448254773942
5284,21,23,-0.9688439953321495,0.16465709728360042,0.5735709527600807,-0.2883730351121712,-1.3405548510723673,2.068895009665032,1,-0.7071067811865477,0.7071067811865474,0.6691306063588583,-0.7431448254773941
5118,20,49,0.940705279370955,-0.49134789887906566,-1.2668521442599627,0.914136774116172,0.5048209234218157,-0.01272141942505979,0,-0.8660254037844386,0.5000000000000001,-0.9135454576426011,0.40673664307579976
5002,19,50,-1.1277406825453333,0.3158135277372172,0.10693068327418037,1.0457916686327962,0.9563307307466914,1.0974980272530783,0,-0.9659258262890684,0.2588190451025203,-0.8660254037844386,0.5000000000000001
4655,21,27,0.9219635570098076,2.36636780594583,1.2019894582510426,-1.4412897784997167,-0.7027209494893313,-1.508677387154759,1,-0.7071067811865477,0.7071067811865474,0.3090169943749475,-0.9510565162951535
118,21,52,-0.23146376587630588,0.442301518752437,-0.09388433072937973,-0.23616270806694775,0.8627105626031987,-1.1410450664323346,0,-0.7071067811865477,0.7071067811865474,-0.743144825477394,0.6691306063588585
2277,20,58,0.17671995626335035,-1.1699238411566755,1.1471007615749853,0.661775279676961,-1.9637815657443554,0.5641672227876297,0,-0.8660254037844386,0.5000000000000001,-0.20791169081775898,0.9781476007338057
2905,21,58,0.44617458003265426,0.36632854458403946,-1.4732304175587903,-1.2563288507816808,-0.7514443317627877,-0.5647062441829596,1,-0.7071067811865477,0.7071067811865474,-0.20791169081775898,0.9781476007338057
1401,21,15,-0.9831142061126386,0.5963227542382824,-1.5255928944840502,-2.2370778087955983,-0.1140779519053206,-1.9078849827494282,1,-0.7071067811865477,0.7071067811865474,1.0,2.83276944882399e-16
739,21,31,-1.3472422067083096,1.3812103533350224,1.2922497232864152,-0.6408050148450852,-0.01456301135056689,0.8468630273115153,1,-0.7071067811865477,0.7071067811865474,-0.10452846326765305,-0.9945218953682734
2456,21,59,0.996040067366185,0.27845391517189505,0.4310188662536501,-1.0715262631242333,-0.9386433530809517,0.682449277990614,0,-0.7071067811865477,0.7071067811865474,-0.10452846326765342,0.9945218953682733
170,21,6,0.14116830666506455,0.8839797684611579,0.934540001492646,-0.5259613978181146,-0.4700116784258248,-0.03341433490518688,1,-0.7071067811865477,0.7071067811865474,0.5877852522924731,0.8090169943749475
540,22,38,-0.31910206453859863,-0.4166895351009632,1.5826226460186745,1.2102584627056516,0.7880900235361076,-1.4557348476023053,0,-0.5000000000000004,0.8660254037844384,-0.743144825477394,-0.6691306063588585
883,18,26,0.6248459168188698,0.21234342711206516,-0.12095946013911048,0.09563690328909416,0.11290430646860228,-1.5138095094594424,0,-1.0,-1.8369701987210297e-16,0.40673664307580004,-0.913545457642601
5243,22,48,-1.0290040086739307,-0.797000953252839,2.403044917705067,1.656581208011111,1.7964249746824228,0.990938072775944,0,-0.5000000000000004,0.8660254037844384,-0.9510565162951536,0.30901699437494723
6068,19,12,0.9686366852802732,-0.29865324022168976,0.44297307654551343,0.1899098600307211,0.18203283122605196,-1.2148225823869248,0,-0.9659258262890684,0.2588190451025203,0.9510565162951535,0.30901699437494745
3824,21,3,-1.1302213513197599,-0.23761795524309867,-0.5112794316967813,-1.0167068547598024,0.9835332146331976,0.920750076963055,1,-0.7071067811865477,0.7071067811865474,0.3090169943749474,0.9510565162951535
3752,21,25,0.782413525244602,0.7464718172747568,-1.6493208259813843,-2.8149479872250365,1.2269478955933761,-1.710698216962467,1,-0.7071067811865477,0.7071067811865474,0.49999999999999994,-0.8660254037844387
674,21,32,-1.9553590746672982,0.1696959642994852,-1.3415110088550148,-0.4821925223462378,0.6035666902488186,0.7964164743621848,1,-0.7071067811865477,0.7071067811865474,-0.20791169081775907,-0.9781476007338057
3209,19,27,1.7126125735065005,-2.0406533295810587,-0.3588388274363592,-1.9221970403898425,2.3673637067637032,-0.5247333661726226,2,-0.9659258262890684,0.2588190451025203,0.3090169943749475,-0.9510565162951535
4863,20,48,0.6667869855513983,1.1685155550014565,0.6122804026202865,0.466132039197663,0.7959913164196674,0.35849246711623284,0,-0.8660254037844386,0.5000000000000001,-0.9510565162951536,0.30901699437494723
2915,12,44,1.2426493920763049,-0.36892056276823515,-0.190540027364789,0.6406639996437237,1.1011448711489362,-1.3316138730406772,0,1.2246467991473532e-16,-1.0,-0.9945218953682733,-0.10452846326765423
3248,21,16,-0.38539662398584323,-0.4519826314214211,-0.6062050113332509,0.5801552652884218,-0.1483158057578089,0.4719742414666238,1,-0.7071067811865477,0.7071067811865474,0.9945218953682734,-0.10452846326765333
1815,4,17,0.6291422815689316,0.7655665702141634,0.3918748286050987,-0.15029815973839408,0.40523741161618315,0.10547347200953167,0,0.8660254037844386,0.5000000000000001,0.9781476007338057,-0.20791169081775934
4335,21,15,-1.9138457779054199,0.046217597203927686,0.35405153280743323,-0.3434372219517788,-0.009784702189113715,0.3945909768000012,1,-0.7071067811865477,0.7071067811865474,1.0,2.83276944882399e-16
3535,21,33,0.8672846164211253,1.1078943309639364,0.5703567346071572,-1.0181302552536984,-1.0450173581051831,1.0221141564997231,1,-0.7071067811865477,0.7071067811865474,-0.3090169943749473,-0.9510565162951536
2100,22,51,1.0621928316335627,-1.4424855772215097,-0.7076873548599527,1.5147975825352211,-0.49398972829717436,0.2234490928945624,0,-0.5000000000000004,0.8660254037844384,-0.8090169943749476,0.5877852522924729
4192,21,15,0.0763551568107502,-0.8982546803588393,0.020321451068653636,-0.30642706838244615,0.07899853876173177,-1.8785983119242438,0,-0.7071067811865477,0.7071067811865474,1.0,2.83276944882399e-16
6938,21,54,-0.7005489038826153,1.0672395541627981,-0.3996058287383075,-0.8639638367030528,0.956776653268624,1.568790455824665,2,-0.7071067811865477,0.7071067811865474,-0.5877852522924734,0.8090169943749473
5896,19,17,-0.11887944961083562,2.187155148239845,0.9744421513116988,-0.8610463054887633,-0.409835183998868,0.8966970060153574,0,-0.9659258262890684,0.2588190451025203,0.9781476007338057,-0.20791169081775934
2101,21,28,0.07905174079525458,-0.9666203860409625,-0.2515891420658412,0.4128346456808381,2.195477825838652,0.8266993868916499,0,-0.7071067811865477,0.7071067811865474,0.20791169081775931,-0.9781476007338057
5930,21,4,0.2904843166377438,0.6128070391323834,-0.2153343235225018,-0.921032109510875,0.9585942973046251,-0.265167579053084,1,-0.7071067811865477,0.7071067811865474,0.40673664307580015,0.9135454576426009
3871,18,24,1.7297502674996383,-0.3217651342652505,-0.6987802733519597,1.1296958689411727,-0.5378511439664683,0.03684336973768056,0,-1.0,-1.8369701987210297e-16,0.5877852522924732,-0.8090169943749473
1548,18,8,-0.7114925472481117,1.0022495035680754,0.48253362599556343,-0.19778256554120352,-1.136222116789594,-1.2963942304475857,0,-1.0,-1.8369701987210297e-16,0.7431448254773941,0.6691306063588582
4839,19,54,-0.03280486477694191,-0.6279332814069252,1.478939256763799,1.1234404024811324,0.43995136970021,-0.16720662500580386,0,-0.9659258262890684,0.2588190451025203,-0.5877852522924734,0.8090169943749473
5657,22,16,-0.38680657139057395,-0.540855194231153,-0.9037649411629876,-0.9745983427863909,1.0467263974326892,1.6309101949189926,0,-0.5000000000000004,0.8660254037844384,0.9945218953682734,-0.10452846326765333
355,22,49,0.5462804667063206,-0.27132610633700627,2.2938031068355658,1.9777123112685062,-0.13177529735030347,0.003856844563490702,0,-0.5000000000000004,0.8660254037844384,-0.9135454576426011,0.40673664307579976
3450,21,58,0.3367793835205548,0.6382840470173456,-1.7982571911234564,-1.5850157600758092,-0.28181523028921496,1.9552382946599083,1,-0.7071067811865477,0.7071067811865474,-0.20791169081775898,0.9781476007338057
4246,21,49,0.4657945628122084,0.3487681887705795,-1.5803140474127009,-0.9747489282521131,-1.0324377105571803,-0.9194938086461607,1,-0.7071067811865477,0.7071067811865474,-0.9135454576426011,0.40673664307579976
4845,22,48,1.2759993864466883,0.903252266607814,0.11242983388586403,-0.14401886361626914,-1.2933540818422569,0.2025193264757952,0,-0.5000000000000004,0.8660254037844384,-0.9510565162951536,0.30901699437494723
2535,22,24,0.48802323285128535,-3.0915166490337938,-2.043368970036525,2.166249202507506,-0.41686228073309894,1.4325083345304102,0,-0.5000000000000004,0.8660254037844384,0.5877852522924732,-0.8090169943749473
6195,21,8,-1.5878775547184523,1.4031513404149156,0.9829378180602123,-0.970113242334042,-0.9371622530653252,1.5516597494356246,1,-0.7071067811865477,0.7071067811865474,0.7431448254773941,0.6691306063588582
3220,21,22,-0.5560055005126125,0.0004701414506535311,0.5077791530781548,-0.2108584470907769,-0.20101129715570026,0.5035344036015615,1,-0.7071067811865477,0.7071067811865474,0.7431448254773945,-0.6691306063588579
4986,21,33,-0.5562545330721211,-1.1798040419717268,0.5892297906780227,0.5231776066945552,-0.45918965405457685,-1.4179636198147625,1,-0.7071067811865477,0.7071067811865474,-0.3090169943749473,-0.9510565162951536
2373,21,2,0.8662479691446593,1.1462355258992563,0.6611742872284694,-0.3178786156300883,-0.6287278476015552,-0.14644879860995041,0,-0.7071067811865477,0.7071067811865474,0.20791169081775931,0.9781476007338057
1051,20,21,-0.5602435990390197,1.1119497240866654,-0.04146533136858659,-0.5918512627834088,-0.22387390475536165,-1.5221460053325775,0,-0.8660254037844386,0.5000000000000001,0.8090169943749475,-0.587785252292473
3074,21,41,-1.8256728900841075,-2.669566102706291,-1.8462855930522812,1.2646431980072645,1.6453342520727845,0.32983002728216665,0,-0.7071067811865477,0.7071067811865474,-0.9135454576426005,-0.40673664307580093
2321,21,5,0.710112325681405,0.6769923924376152,-2.268826560133839,-0.3731341679749227,0.014037025206778268,-0.40356909579264744,1,-0.7071067811865477,0.7071067811865474,0.49999999999999994,0.8660254037844387
4467,21,38,-2.079517042332009,0.54486736857236,0.7016912315208359,-0.4103292771472028,-0.6949211675099409,0.5747813697206489,1,-0.7071067811865477,0.7071067811865474,-0.743144825477394,-0.6691306063588585
4510,20,54,2.225704674347544,-0.057177612596877536,0.24713669956888284,0.05741637629344784,-0.649881622131963,0.6624070152264394,0,-0.8660254037844386,0.5000000000000001,-0.5877852522924734,0.8090169943749473
1751,22,34,1.1838955833747153,0.32853772697122025,-0.10148946037350305,-1.4419925594643592,-1.0401462719365957,0.07373169939729796,2,-0.5000000000000004,0.8660254037844384,-0.4067366430758002,-0.9135454576426009
3410,21,1,-1.103118772522252,1.7689474610886013,1.2397597245246896,-1.238334544488854,-1.185279097474122,-0.6434734587001814,1,-0.7071067811865477,0.7071067811865474,0.10452846326765346,0.9945218953682733
1772,19,50,-1.4973558010177785,-0.8617221259759253,1.3800484863583413,1.535778202047036,0.004889909511829578,-0.7121470116392846,0,-0.9659258262890684,0.2588190451025203,-0.8660254037844386,0.5000000000000001
1196,21,49,-0.35869411144063656,0.5828644375539195,0.11965783240023324,0.39277748088676195,-2.143909868415249,-0.6349752942107867,0,-0.7071067811865477,0.7071067811865474,-0.9135454576426011,0.40673664307579976
1878,23,28,0.8037047466086296,1.4403737439307642,0.07936422776456158,-0.08370467644766301,0.15352033749187716,-0.23066128352525966,2,-0.25881904510252157,0.9659258262890681,0.20791169081775931,-0.9781476007338057
2668,23,32,0.33748357948563423,0.7225657536878949,-1.200826603577065,1.6664495574051217,0.8389302881769625,1.4507638384718398,2,-0.25881904510252157,0.9659258262890681,-0.20791169081775907,-0.9781476007338057
6986,20,37,-0.308464749162264,0.5917180187835442,0.3022510353557067,-0.17477100237117643,0.6470556420467197,0.39505113950156956,0,-0.8660254037844386,0.5000000000000001,-0.6691306063588582,-0.7431448254773942
2016,22,57,1.620979386890916,-0.1512512443180206,0.12450313124483259,0.9324446358369919,-2.0531056406830666,-0.5419239397809101,0,-0.5000000000000004,0.8660254037844384,-0.3090169943749477,0.9510565162951535
2005,22,59,-0.41324629590595274,-0.5850560556137951,-0.3078465996376431,0.24278010312541168,-1.7440521737873176,-0.48244964173655686,0,-0.5000000000000004,0.8660254037844384,-0.10452846326765342,0.9945218953682733
5676,22,14,0.13574212774125455,-0.2877264749199646,-0.42542888754954206,0.8427596213156735,-1.2203881896678352,-1.1902230054454008,0,-0.5000000000000004,0.8660254037844384,0.9945218953682733,0.10452846326765346
1482,18,5,1.7974626133918328,0.057313035012452544,-0.7486960553844454,-0.5302824617325552,-0.2699490580124603,0.2654512213858036,0,-1.0,-1.8369701987210297e-16,0.49999999999999994,0.8660254037844387
3237,21,19,0.3630909948373491,-0.31257557208103504,-0.5541242700211605,-0.4504976899412508,0.7057922869805807,2.1306671035911373,1,-0.7071067811865477,0.7071067811865474,0.913545457642601,-0.4067366430758001
328,20,14,-1.6998288002738897,4.149970809599225,-0.2526199050437346,0.4594904343914549,-0.40528327496771727,-0.2604688624217573,2,-0.8660254037844386,0.5000000000000001,0.9945218953682733,0.10452846326765346
648,14,5,0.39500284025731924,1.3742341901062858,0.5346189030594412,-0.783748849145958,1.230802983034609,-0.1347591772555042,0,-0.4999999999999997,-0.8660254037844388,0.49999999999999994,0.8660254037844387
2945,18,8,-0.6687807265197447,-0.23199442554412525,-0.24640994167973806,0.12624594571761638,-1.1515024249731916,0.3012020508015764,0,-1.0,-1.8369701987210297e-16,0.7431448254773941,0.6691306063588582
3379,21,12,-0.015162852598845518,-1.111023696213857,1.1808196465424554,-1.8004633034730326,0.09467528421256102,-0.4663809385506258,1,-0.7071067811865477,0.7071067811865474,0.9510565162951535,0.30901699437494745
1123,21,39,0.6482546609880928,0.18267914960355733,0.9786611811432424,-0.09107381593521179,-0.21833188644049412,0.9507180477447156,1,-0.7071067811865477,0.7071067811865474,-0.8090169943749473,-0.5877852522924732
3838,22,57,-0.6280326929246617,0.3361827192220352,2.1243596336258475,1.2968250806322175,1.0095231558885387,-0.4124081984278188,0,-0.5000000000000004,0.8660254037844384,-0.3090169943749477,0.9510565162951535
2788,18,51,0.25874047841441933,0.03104720658393054,1.1301014026072298,1.3844816372615822,-0.6918794554663257,1.9000695385564108,0,-1.0,-1.8369701987210297e-16,-0.8090169943749476,0.5877852522924729
4624,21,34,-0.5125318442884789,-0.2484048750286199,-0.3226153585420838,0.6091621649118193,0.6722620009837172,0.41577812978574885,0,-0.7071067811865477,0.7071067811865474,-0.4067366430758002,-0.9135454576426009
3405,21,28,-2.0702473298853885,0.7740501328150773,1.6139459355959502,-0.1423351002360036,1.3853848187773103,0.37824603035286924,1,-0.7071067811865477,0.7071067811865474,0.20791169081775931,-0.9781476007338057
4294,21,44,0.4019256693261038,-0.09996696870902644,0.328536500279549,-0.249820336055475,0.08468879625817087,0.9587000896870016,1,-0.7071067811865477,0.7071067811865474,-0.9945218953682733,-0.10452846326765423
